Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
884,"[2228, 2646]","[2267, 2693]",884,"[2247.5, 2693]","[2247.5, 2646]","[2228, 2669.5]","[2267, 2669.5]","[-1, 0]","[885, 885]","[-1, 0]","[883, 883]"
885,"[2270, 2646]","[2318, 2693]",885,"[2294.0, 2693]","[2294.0, 2646]","[2270, 2669.5]","[2318, 2669.5]","[-1, 0]","[886, 886]","[873, 873]","[884, 884]"
886,"[2323, 2642]","[2383, 2700]",886,"[2353.0, 2700]","[2353.0, 2642]","[2323, 2671.0]","[2383, 2671.0]","[895, 895]","[-1, 0]","[-1, 0]","[885, 885]"
887,"[1146, 2700]","[1247, 2755]",887,"[1196.5, 2755]","[1196.5, 2700]","[1146, 2727.5]","[1247, 2727.5]","[896, 896]","[888, 888]","[874, 874]","[-1, 0]"
888,"[1238, 2697]","[1368, 2758]",888,"[1303.0, 2758]","[1303.0, 2697]","[1238, 2727.5]","[1368, 2727.5]","[897, 897]","[889, 889]","[875, 875]","[887, 887]"
889,"[1368, 2697]","[1441, 2755]",889,"[1404.5, 2755]","[1404.5, 2697]","[1368, 2726.0]","[1441, 2726.0]","[898, 898]","[890, 890]","[876, 876]","[888, 888]"
890,"[1433, 2697]","[1511, 2751]",890,"[1472.0, 2751]","[1472.0, 2697]","[1433, 2724.0]","[1511, 2724.0]","[-1, 0]","[891, 891]","[877, 877]","[889, 889]"
891,"[1508, 2693]","[1641, 2755]",891,"[1574.5, 2755]","[1574.5, 2693]","[1508, 2724.0]","[1641, 2724.0]","[-1, 0]","[-1, 0]","[878, 878]","[890, 890]"
892,"[1694, 2693]","[2033, 2755]",892,"[1863.5, 2755]","[1863.5, 2693]","[1694, 2724.0]","[2033, 2724.0]","[-1, 0]","[893, 893]","[-1, 0]","[-1, 0]"
893,"[2028, 2687]","[2129, 2751]",893,"[2078.5, 2751]","[2078.5, 2687]","[2028, 2719.0]","[2129, 2719.0]","[902, 902]","[894, 894]","[882, 882]","[892, 892]"
894,"[2117, 2700]","[2267, 2751]",894,"[2192.0, 2751]","[2192.0, 2700]","[2117, 2725.5]","[2267, 2725.5]","[-1, 0]","[895, 895]","[883, 883]","[893, 893]"
895,"[2270, 2693]","[2386, 2758]",895,"[2328.0, 2758]","[2328.0, 2693]","[2270, 2725.5]","[2386, 2725.5]","[-1, 0]","[-1, 0]","[886, 886]","[894, 894]"
896,"[1148, 2758]","[1218, 2806]",896,"[1183.0, 2806]","[1183.0, 2758]","[1148, 2782.0]","[1218, 2782.0]","[-1, 0]","[897, 897]","[887, 887]","[-1, 0]"
897,"[1218, 2748]","[1378, 2810]",897,"[1298.0, 2810]","[1298.0, 2748]","[1218, 2779.0]","[1378, 2779.0]","[906, 906]","[898, 898]","[888, 888]","[896, 896]"
898,"[1380, 2738]","[1472, 2810]",898,"[1426.0, 2810]","[1426.0, 2738]","[1380, 2774.0]","[1472, 2774.0]","[908, 908]","[899, 899]","[889, 889]","[897, 897]"
899,"[1472, 2748]","[1578, 2813]",899,"[1525.0, 2813]","[1525.0, 2748]","[1472, 2780.5]","[1578, 2780.5]","[-1, 0]","[900, 900]","[-1, 0]","[898, 898]"
900,"[1573, 2731]","[1646, 2823]",900,"[1609.5, 2823]","[1609.5, 2731]","[1573, 2777.0]","[1646, 2777.0]","[911, 911]","[-1, 0]","[-1, 0]","[899, 899]"
901,"[1704, 2748]","[1876, 2810]",901,"[1790.0, 2810]","[1790.0, 2748]","[1704, 2779.0]","[1876, 2779.0]","[912, 912]","[902, 902]","[-1, 0]","[-1, 0]"
902,"[1880, 2751]","[2253, 2803]",902,"[2066.5, 2803]","[2066.5, 2751]","[1880, 2777.0]","[2253, 2777.0]","[915, 915]","[-1, 0]","[893, 893]","[901, 901]"
903,"[952, 2799]","[993, 2847]",903,"[972.5, 2847]","[972.5, 2799]","[952, 2823.0]","[993, 2823.0]","[932, 932]","[904, 904]","[-1, 0]","[-1, 0]"
904,"[993, 2796]","[1044, 2854]",904,"[1018.5, 2854]","[1018.5, 2796]","[993, 2825.0]","[1044, 2825.0]","[932, 932]","[905, 905]","[-1, 0]","[903, 903]"
905,"[1049, 2796]","[1240, 2861]",905,"[1144.5, 2861]","[1144.5, 2796]","[1049, 2828.5]","[1240, 2828.5]","[933, 933]","[906, 906]","[-1, 0]","[904, 904]"
906,"[1242, 2792]","[1332, 2864]",906,"[1287.0, 2864]","[1287.0, 2792]","[1242, 2828.0]","[1332, 2828.0]","[935, 935]","[907, 907]","[897, 897]","[905, 905]"
907,"[1337, 2799]","[1375, 2851]",907,"[1356.0, 2851]","[1356.0, 2799]","[1337, 2825.0]","[1375, 2825.0]","[936, 936]","[908, 908]","[-1, 0]","[906, 906]"
908,"[1380, 2796]","[1441, 2857]",908,"[1410.5, 2857]","[1410.5, 2796]","[1380, 2826.5]","[1441, 2826.5]","[-1, 0]","[909, 909]","[898, 898]","[907, 907]"
909,"[1443, 2792]","[1537, 2861]",909,"[1490.0, 2861]","[1490.0, 2792]","[1443, 2826.5]","[1537, 2826.5]","[937, 937]","[910, 910]","[-1, 0]","[908, 908]"
910,"[1542, 2792]","[1576, 2854]",910,"[1559.0, 2854]","[1559.0, 2792]","[1542, 2823.0]","[1576, 2823.0]","[938, 938]","[911, 911]","[-1, 0]","[909, 909]"
911,"[1578, 2792]","[1639, 2854]",911,"[1608.5, 2854]","[1608.5, 2792]","[1578, 2823.0]","[1639, 2823.0]","[-1, 0]","[-1, 0]","[900, 900]","[910, 910]"
912,"[1738, 2789]","[1825, 2854]",912,"[1781.5, 2854]","[1781.5, 2789]","[1738, 2821.5]","[1825, 2821.5]","[939, 939]","[913, 913]","[901, 901]","[-1, 0]"
913,"[1827, 2786]","[1972, 2861]",913,"[1899.5, 2861]","[1899.5, 2786]","[1827, 2823.5]","[1972, 2823.5]","[941, 941]","[914, 914]","[-1, 0]","[912, 912]"
914,"[1982, 2806]","[2062, 2857]",914,"[2022.0, 2857]","[2022.0, 2806]","[1982, 2831.5]","[2062, 2831.5]","[-1, 0]","[915, 915]","[-1, 0]","[913, 913]"
915,"[2074, 2810]","[2122, 2840]",915,"[2098.0, 2840]","[2098.0, 2810]","[2074, 2825.0]","[2122, 2825.0]","[-1, 0]","[916, 916]","[902, 902]","[914, 914]"
916,"[2134, 2799]","[2299, 2851]",916,"[2216.5, 2851]","[2216.5, 2799]","[2134, 2825.0]","[2299, 2825.0]","[943, 943]","[917, 917]","[-1, 0]","[915, 915]"
917,"[2308, 2810]","[2369, 2851]",917,"[2338.5, 2851]","[2338.5, 2810]","[2308, 2830.5]","[2369, 2830.5]","[944, 944]","[-1, 0]","[-1, 0]","[916, 916]"
918,"[1685, 2953]","[1789, 3021]",918,"[1737.0, 3021]","[1737.0, 2953]","[1685, 2987.0]","[1789, 2987.0]","[1031, 1031]","[919, 919]","[958, 958]","[-1, 0]"
919,"[1798, 2963]","[1987, 3008]",919,"[1892.5, 3008]","[1892.5, 2963]","[1798, 2985.5]","[1987, 2985.5]","[1032, 1032]","[920, 920]","[960, 960]","[918, 918]"
920,"[1999, 2953]","[2074, 3011]",920,"[2036.5, 3011]","[2036.5, 2953]","[1999, 2982.0]","[2074, 2982.0]","[1033, 1033]","[921, 921]","[-1, 0]","[919, 919]"
921,"[2083, 2953]","[2178, 3008]",921,"[2130.5, 3008]","[2130.5, 2953]","[2083, 2980.5]","[2178, 2980.5]","[1034, 1034]","[922, 922]","[-1, 0]","[920, 920]"
922,"[2192, 2957]","[2257, 3001]",922,"[2224.5, 3001]","[2224.5, 2957]","[2192, 2979.0]","[2257, 2979.0]","[-1, 0]","[923, 923]","[963, 963]","[921, 921]"
923,"[2272, 2963]","[2376, 3001]",923,"[2324.0, 3001]","[2324.0, 2963]","[2272, 2982.0]","[2376, 2982.0]","[-1, 0]","[-1, 0]","[-1, 0]","[922, 922]"
924,"[1692, 3059]","[1847, 3110]",924,"[1769.5, 3110]","[1769.5, 3059]","[1692, 3084.5]","[1847, 3084.5]","[973, 973]","[925, 925]","[1031, 1031]","[-1, 0]"
925,"[1851, 3062]","[1922, 3104]",925,"[1886.5, 3104]","[1886.5, 3062]","[1851, 3083.0]","[1922, 3083.0]","[-1, 0]","[926, 926]","[1032, 1032]","[924, 924]"
926,"[1926, 3066]","[2028, 3107]",926,"[1977.0, 3107]","[1977.0, 3066]","[1926, 3086.5]","[2028, 3086.5]","[974, 974]","[927, 927]","[-1, 0]","[925, 925]"
927,"[2030, 3052]","[2173, 3114]",927,"[2101.5, 3114]","[2101.5, 3052]","[2030, 3083.0]","[2173, 3083.0]","[975, 975]","[928, 928]","[1034, 1034]","[926, 926]"
928,"[2175, 3059]","[2335, 3110]",928,"[2255.0, 3110]","[2255.0, 3059]","[2175, 3084.5]","[2335, 3084.5]","[976, 976]","[929, 929]","[1035, 1035]","[927, 927]"
929,"[2335, 3059]","[2376, 3104]",929,"[2355.5, 3104]","[2355.5, 3059]","[2335, 3081.5]","[2376, 3081.5]","[-1, 0]","[-1, 0]","[-1, 0]","[928, 928]"
930,"[713, 2857]","[829, 2898]",930,"[771.0, 2898]","[771.0, 2857]","[713, 2877.5]","[829, 2877.5]","[-1, 0]","[931, 931]","[-1, 0]","[-1, 0]"
931,"[824, 2844]","[902, 2912]",931,"[863.0, 2912]","[863.0, 2844]","[824, 2878.0]","[902, 2878.0]","[998, 998]","[-1, 0]","[-1, 0]","[930, 930]"
932,"[952, 2851]","[1054, 2905]",932,"[1003.0, 2905]","[1003.0, 2851]","[952, 2878.0]","[1054, 2878.0]","[-1, 0]","[933, 933]","[904, 904]","[-1, 0]"
933,"[1061, 2854]","[1182, 2909]",933,"[1121.5, 2909]","[1121.5, 2854]","[1061, 2881.5]","[1182, 2881.5]","[-1, 0]","[934, 934]","[905, 905]","[932, 932]"
934,"[1187, 2854]","[1230, 2898]",934,"[1208.5, 2898]","[1208.5, 2854]","[1187, 2876.0]","[1230, 2876.0]","[-1, 0]","[935, 935]","[-1, 0]","[933, 933]"
935,"[1233, 2847]","[1286, 2909]",935,"[1259.5, 2909]","[1259.5, 2847]","[1233, 2878.0]","[1286, 2878.0]","[954, 954]","[936, 936]","[906, 906]","[934, 934]"
936,"[1288, 2847]","[1460, 2912]",936,"[1374.0, 2912]","[1374.0, 2847]","[1288, 2879.5]","[1460, 2879.5]","[955, 955]","[937, 937]","[907, 907]","[935, 935]"
937,"[1465, 2851]","[1503, 2898]",937,"[1484.0, 2898]","[1484.0, 2851]","[1465, 2874.5]","[1503, 2874.5]","[956, 956]","[938, 938]","[909, 909]","[936, 936]"
938,"[1506, 2840]","[1644, 2916]",938,"[1575.0, 2916]","[1575.0, 2840]","[1506, 2878.0]","[1644, 2878.0]","[-1, 0]","[-1, 0]","[910, 910]","[937, 937]"
939,"[1689, 2844]","[1827, 2919]",939,"[1758.0, 2919]","[1758.0, 2844]","[1689, 2881.5]","[1827, 2881.5]","[-1, 0]","[940, 940]","[912, 912]","[-1, 0]"
940,"[1834, 2864]","[1861, 2895]",940,"[1847.5, 2895]","[1847.5, 2864]","[1834, 2879.5]","[1861, 2879.5]","[-1, 0]","[941, 941]","[-1, 0]","[939, 939]"
941,"[1866, 2854]","[1975, 2905]",941,"[1920.5, 2905]","[1920.5, 2854]","[1866, 2879.5]","[1975, 2879.5]","[-1, 0]","[942, 942]","[913, 913]","[940, 940]"
942,"[1980, 2847]","[2144, 2909]",942,"[2062.0, 2909]","[2062.0, 2847]","[1980, 2878.0]","[2144, 2878.0]","[962, 962]","[943, 943]","[-1, 0]","[941, 941]"
943,"[2151, 2854]","[2257, 2895]",943,"[2204.0, 2895]","[2204.0, 2854]","[2151, 2874.5]","[2257, 2874.5]","[-1, 0]","[944, 944]","[916, 916]","[942, 942]"
944,"[2270, 2854]","[2376, 2895]",944,"[2323.0, 2895]","[2323.0, 2854]","[2270, 2874.5]","[2376, 2874.5]","[-1, 0]","[-1, 0]","[917, 917]","[943, 943]"
945,"[205, 2902]","[276, 2957]",945,"[240.5, 2957]","[240.5, 2902]","[205, 2929.5]","[276, 2929.5]","[-1, 0]","[946, 946]","[-1, 0]","[-1, 0]"
946,"[278, 2905]","[329, 2950]",946,"[303.5, 2950]","[303.5, 2905]","[278, 2927.5]","[329, 2927.5]","[994, 994]","[947, 947]","[770, 770]","[945, 945]"
947,"[336, 2909]","[483, 2950]",947,"[409.5, 2950]","[409.5, 2909]","[336, 2929.5]","[483, 2929.5]","[-1, 0]","[948, 948]","[771, 771]","[946, 946]"
948,"[493, 2902]","[556, 2960]",948,"[524.5, 2960]","[524.5, 2902]","[493, 2931.0]","[556, 2931.0]","[995, 995]","[949, 949]","[772, 772]","[947, 947]"
949,"[563, 2905]","[626, 2950]",949,"[594.5, 2950]","[594.5, 2905]","[563, 2927.5]","[626, 2927.5]","[996, 996]","[950, 950]","[-1, 0]","[948, 948]"
950,"[636, 2905]","[819, 2957]",950,"[727.5, 2957]","[727.5, 2905]","[636, 2931.0]","[819, 2931.0]","[997, 997]","[951, 951]","[-1, 0]","[949, 949]"
951,"[831, 2902]","[899, 2960]",951,"[865.0, 2960]","[865.0, 2902]","[831, 2931.0]","[899, 2931.0]","[998, 998]","[-1, 0]","[931, 931]","[950, 950]"
952,"[955, 2916]","[981, 2950]",952,"[968.0, 2950]","[968.0, 2916]","[955, 2933.0]","[981, 2933.0]","[-1, 0]","[953, 953]","[-1, 0]","[-1, 0]"
953,"[981, 2902]","[1165, 2963]",953,"[1073.0, 2963]","[1073.0, 2902]","[981, 2932.5]","[1165, 2932.5]","[-1, 0]","[954, 954]","[-1, 0]","[952, 952]"
954,"[1172, 2905]","[1320, 2957]",954,"[1246.0, 2957]","[1246.0, 2905]","[1172, 2931.0]","[1320, 2931.0]","[1001, 1001]","[955, 955]","[935, 935]","[953, 953]"
955,"[1327, 2905]","[1370, 2950]",955,"[1348.5, 2950]","[1348.5, 2905]","[1327, 2927.5]","[1370, 2927.5]","[1002, 1002]","[956, 956]","[936, 936]","[954, 954]"
956,"[1380, 2909]","[1557, 2950]",956,"[1468.5, 2950]","[1468.5, 2909]","[1380, 2929.5]","[1557, 2929.5]","[-1, 0]","[957, 957]","[937, 937]","[955, 955]"
957,"[1569, 2898]","[1651, 2967]",957,"[1610.0, 2967]","[1610.0, 2898]","[1569, 2932.5]","[1651, 2932.5]","[-1, 0]","[-1, 0]","[-1, 0]","[956, 956]"
958,"[1687, 2905]","[1745, 2963]",958,"[1716.0, 2963]","[1716.0, 2905]","[1687, 2934.0]","[1745, 2934.0]","[918, 918]","[959, 959]","[-1, 0]","[-1, 0]"
959,"[1752, 2898]","[1830, 2967]",959,"[1791.0, 2967]","[1791.0, 2898]","[1752, 2932.5]","[1830, 2932.5]","[-1, 0]","[960, 960]","[-1, 0]","[958, 958]"
960,"[1839, 2902]","[1922, 2957]",960,"[1880.5, 2957]","[1880.5, 2902]","[1839, 2929.5]","[1922, 2929.5]","[919, 919]","[961, 961]","[-1, 0]","[959, 959]"
961,"[1934, 2902]","[2021, 2953]",961,"[1977.5, 2953]","[1977.5, 2902]","[1934, 2927.5]","[2021, 2927.5]","[-1, 0]","[962, 962]","[-1, 0]","[960, 960]"
962,"[2030, 2898]","[2105, 2967]",962,"[2067.5, 2967]","[2067.5, 2898]","[2030, 2932.5]","[2105, 2932.5]","[-1, 0]","[963, 963]","[942, 942]","[961, 961]"
963,"[2115, 2905]","[2378, 2953]",963,"[2246.5, 2953]","[2246.5, 2905]","[2115, 2929.0]","[2378, 2929.0]","[922, 922]","[-1, 0]","[-1, 0]","[962, 962]"
964,"[205, 3107]","[379, 3172]",964,"[292.0, 3172]","[292.0, 3107]","[205, 3139.5]","[379, 3139.5]","[1022, 1022]","[965, 965]","[1003, 1003]","[-1, 0]"
965,"[377, 3110]","[520, 3172]",965,"[448.5, 3172]","[448.5, 3110]","[377, 3141.0]","[520, 3141.0]","[1024, 1024]","[966, 966]","[-1, 0]","[964, 964]"
966,"[524, 3114]","[689, 3165]",966,"[606.5, 3165]","[606.5, 3114]","[524, 3139.5]","[689, 3139.5]","[1026, 1026]","[967, 967]","[-1, 0]","[965, 965]"
967,"[696, 3110]","[795, 3165]",967,"[745.5, 3165]","[745.5, 3110]","[696, 3137.5]","[795, 3137.5]","[-1, 0]","[968, 968]","[1008, 1008]","[966, 966]"
968,"[798, 3114]","[894, 3155]",968,"[846.0, 3155]","[846.0, 3114]","[798, 3134.5]","[894, 3134.5]","[-1, 0]","[-1, 0]","[1010, 1010]","[967, 967]"
969,"[952, 3110]","[1158, 3172]",969,"[1055.0, 3172]","[1055.0, 3110]","[952, 3141.0]","[1158, 3141.0]","[1037, 1037]","[970, 970]","[-1, 0]","[-1, 0]"
970,"[1160, 3107]","[1339, 3168]",970,"[1249.5, 3168]","[1249.5, 3107]","[1160, 3137.5]","[1339, 3137.5]","[-1, 0]","[971, 971]","[-1, 0]","[969, 969]"
971,"[1334, 3107]","[1465, 3168]",971,"[1399.5, 3168]","[1399.5, 3107]","[1334, 3137.5]","[1465, 3137.5]","[1041, 1041]","[972, 972]","[1015, 1015]","[970, 970]"
972,"[1462, 3121]","[1636, 3162]",972,"[1549.0, 3162]","[1549.0, 3121]","[1462, 3141.5]","[1636, 3141.5]","[1042, 1042]","[-1, 0]","[1016, 1016]","[971, 971]"
973,"[1697, 3117]","[1890, 3168]",973,"[1793.5, 3168]","[1793.5, 3117]","[1697, 3142.5]","[1890, 3142.5]","[-1, 0]","[974, 974]","[924, 924]","[-1, 0]"
974,"[1895, 3107]","[1994, 3172]",974,"[1944.5, 3172]","[1944.5, 3107]","[1895, 3139.5]","[1994, 3139.5]","[-1, 0]","[975, 975]","[926, 926]","[973, 973]"
975,"[1994, 3107]","[2175, 3172]",975,"[2084.5, 3172]","[2084.5, 3107]","[1994, 3139.5]","[2175, 3139.5]","[-1, 0]","[976, 976]","[927, 927]","[974, 974]"
976,"[2183, 3114]","[2371, 3158]",976,"[2277.0, 3158]","[2277.0, 3114]","[2183, 3136.0]","[2371, 3136.0]","[-1, 0]","[-1, 0]","[928, 928]","[975, 975]"
977,"[261, 3220]","[452, 3271]",977,"[356.5, 3271]","[356.5, 3220]","[261, 3245.5]","[452, 3245.5]","[-1, 0]","[978, 978]","[1023, 1023]","[-1, 0]"
978,"[457, 3220]","[522, 3264]",978,"[489.5, 3264]","[489.5, 3220]","[457, 3242.0]","[522, 3242.0]","[1050, 1050]","[979, 979]","[1025, 1025]","[977, 977]"
979,"[527, 3216]","[730, 3264]",979,"[628.5, 3264]","[628.5, 3216]","[527, 3240.0]","[730, 3240.0]","[1051, 1051]","[980, 980]","[1026, 1026]","[978, 978]"
980,"[735, 3227]","[757, 3261]",980,"[746.0, 3261]","[746.0, 3227]","[735, 3244.0]","[757, 3244.0]","[1052, 1052]","[981, 981]","[-1, 0]","[979, 979]"
981,"[764, 3220]","[844, 3271]",981,"[804.0, 3271]","[804.0, 3220]","[764, 3245.5]","[844, 3245.5]","[1053, 1053]","[982, 982]","[-1, 0]","[980, 980]"
982,"[844, 3216]","[904, 3271]",982,"[874.0, 3271]","[874.0, 3216]","[844, 3243.5]","[904, 3243.5]","[-1, 0]","[-1, 0]","[-1, 0]","[981, 981]"
983,"[955, 3220]","[1153, 3271]",983,"[1054.0, 3271]","[1054.0, 3220]","[955, 3245.5]","[1153, 3245.5]","[-1, 0]","[984, 984]","[1037, 1037]","[-1, 0]"
984,"[1165, 3216]","[1431, 3264]",984,"[1298.0, 3264]","[1298.0, 3216]","[1165, 3240.0]","[1431, 3240.0]","[-1, 0]","[985, 985]","[1040, 1040]","[983, 983]"
985,"[1438, 3223]","[1479, 3268]",985,"[1458.5, 3268]","[1458.5, 3223]","[1438, 3245.5]","[1479, 3245.5]","[-1, 0]","[986, 986]","[-1, 0]","[984, 984]"
986,"[1484, 3223]","[1569, 3274]",986,"[1526.5, 3274]","[1526.5, 3223]","[1484, 3248.5]","[1569, 3248.5]","[1058, 1058]","[987, 987]","[1042, 1042]","[985, 985]"
987,"[1578, 3216]","[1641, 3271]",987,"[1609.5, 3271]","[1609.5, 3216]","[1578, 3243.5]","[1641, 3243.5]","[1059, 1059]","[-1, 0]","[-1, 0]","[986, 986]"
988,"[1692, 3220]","[1762, 3268]",988,"[1727.0, 3268]","[1727.0, 3220]","[1692, 3244.0]","[1762, 3244.0]","[1060, 1060]","[-1, 0]","[1043, 1043]","[-1, 0]"
989,"[1808, 3216]","[1960, 3278]",989,"[1884.0, 3278]","[1884.0, 3216]","[1808, 3247.0]","[1960, 3247.0]","[-1, 0]","[990, 990]","[1044, 1044]","[-1, 0]"
990,"[1972, 3220]","[2016, 3264]",990,"[1994.0, 3264]","[1994.0, 3220]","[1972, 3242.0]","[2016, 3242.0]","[-1, 0]","[991, 991]","[1045, 1045]","[989, 989]"
991,"[2028, 3220]","[2183, 3261]",991,"[2105.5, 3261]","[2105.5, 3220]","[2028, 3240.5]","[2183, 3240.5]","[1062, 1062]","[992, 992]","[-1, 0]","[990, 990]"
992,"[2197, 3213]","[2274, 3264]",992,"[2235.5, 3264]","[2235.5, 3213]","[2197, 3238.5]","[2274, 3238.5]","[1063, 1063]","[993, 993]","[-1, 0]","[991, 991]"
993,"[2286, 3216]","[2378, 3268]",993,"[2332.0, 3268]","[2332.0, 3216]","[2286, 3242.0]","[2378, 3242.0]","[1065, 1065]","[-1, 0]","[1047, 1047]","[992, 992]"
994,"[208, 2957]","[416, 3004]",994,"[312.0, 3004]","[312.0, 2957]","[208, 2980.5]","[416, 2980.5]","[1017, 1017]","[995, 995]","[946, 946]","[-1, 0]"
995,"[418, 2953]","[599, 3015]",995,"[508.5, 3015]","[508.5, 2953]","[418, 2984.0]","[599, 2984.0]","[1019, 1019]","[996, 996]","[948, 948]","[994, 994]"
996,"[580, 2957]","[655, 2998]",996,"[617.5, 2998]","[617.5, 2957]","[580, 2977.5]","[655, 2977.5]","[-1, 0]","[997, 997]","[949, 949]","[995, 995]"
997,"[670, 2960]","[810, 3001]",997,"[740.0, 3001]","[740.0, 2960]","[670, 2980.5]","[810, 2980.5]","[-1, 0]","[998, 998]","[950, 950]","[996, 996]"
998,"[822, 2943]","[902, 3015]",998,"[862.0, 3015]","[862.0, 2943]","[822, 2979.0]","[902, 2979.0]","[1021, 1021]","[-1, 0]","[951, 951]","[997, 997]"
999,"[950, 2939]","[1066, 3008]",999,"[1008.0, 3008]","[1008.0, 2939]","[950, 2973.5]","[1066, 2973.5]","[-1, 0]","[1000, 1000]","[-1, 0]","[-1, 0]"
1000,"[1068, 2957]","[1160, 3008]",1000,"[1114.0, 3008]","[1114.0, 2957]","[1068, 2982.5]","[1160, 2982.5]","[1027, 1027]","[1001, 1001]","[-1, 0]","[999, 999]"
1001,"[1163, 2953]","[1303, 3015]",1001,"[1233.0, 3015]","[1233.0, 2953]","[1163, 2984.0]","[1303, 2984.0]","[1028, 1028]","[1002, 1002]","[954, 954]","[1000, 1000]"
1002,"[1308, 2963]","[1421, 3001]",1002,"[1364.5, 3001]","[1364.5, 2963]","[1308, 2982.0]","[1421, 2982.0]","[1029, 1029]","[-1, 0]","[955, 955]","[1001, 1001]"
1003,"[205, 3062]","[319, 3114]",1003,"[262.0, 3114]","[262.0, 3062]","[205, 3088.0]","[319, 3088.0]","[964, 964]","[1004, 1004]","[-1, 0]","[-1, 0]"
1004,"[329, 3066]","[353, 3110]",1004,"[341.0, 3110]","[341.0, 3066]","[329, 3088.0]","[353, 3088.0]","[-1, 0]","[1005, 1005]","[1017, 1017]","[1003, 1003]"
1005,"[358, 3059]","[450, 3124]",1005,"[404.0, 3124]","[404.0, 3059]","[358, 3091.5]","[450, 3091.5]","[-1, 0]","[1006, 1006]","[-1, 0]","[1004, 1004]"
1006,"[454, 3062]","[602, 3114]",1006,"[528.0, 3114]","[528.0, 3062]","[454, 3088.0]","[602, 3088.0]","[-1, 0]","[1007, 1007]","[1019, 1019]","[1005, 1005]"
1007,"[614, 3066]","[703, 3107]",1007,"[658.5, 3107]","[658.5, 3066]","[614, 3086.5]","[703, 3086.5]","[-1, 0]","[1008, 1008]","[1020, 1020]","[1006, 1006]"
1008,"[713, 3062]","[795, 3117]",1008,"[754.0, 3117]","[754.0, 3062]","[713, 3089.5]","[795, 3089.5]","[967, 967]","[1009, 1009]","[-1, 0]","[1007, 1007]"
1009,"[795, 3052]","[848, 3114]",1009,"[821.5, 3114]","[821.5, 3052]","[795, 3083.0]","[848, 3083.0]","[968, 968]","[1010, 1010]","[1021, 1021]","[1008, 1008]"
1010,"[846, 3052]","[899, 3114]",1010,"[872.5, 3114]","[872.5, 3052]","[846, 3083.0]","[899, 3083.0]","[968, 968]","[-1, 0]","[-1, 0]","[1009, 1009]"
1011,"[955, 3066]","[1090, 3107]",1011,"[1022.5, 3107]","[1022.5, 3066]","[955, 3086.5]","[1090, 3086.5]","[-1, 0]","[1012, 1012]","[-1, 0]","[-1, 0]"
1012,"[1105, 3069]","[1126, 3107]",1012,"[1115.5, 3107]","[1115.5, 3069]","[1105, 3088.0]","[1126, 3088.0]","[-1, 0]","[1013, 1013]","[1027, 1027]","[1011, 1011]"
1013,"[1138, 3059]","[1230, 3110]",1013,"[1184.0, 3110]","[1184.0, 3059]","[1138, 3084.5]","[1230, 3084.5]","[-1, 0]","[1014, 1014]","[1028, 1028]","[1012, 1012]"
1014,"[1240, 3066]","[1334, 3117]",1014,"[1287.0, 3117]","[1287.0, 3066]","[1240, 3091.5]","[1334, 3091.5]","[-1, 0]","[1015, 1015]","[-1, 0]","[1013, 1013]"
1015,"[1341, 3059]","[1426, 3110]",1015,"[1383.5, 3110]","[1383.5, 3059]","[1341, 3084.5]","[1426, 3084.5]","[971, 971]","[1016, 1016]","[1029, 1029]","[1014, 1014]"
1016,"[1441, 3066]","[1605, 3107]",1016,"[1523.0, 3107]","[1523.0, 3066]","[1441, 3086.5]","[1605, 3086.5]","[972, 972]","[-1, 0]","[-1, 0]","[1015, 1015]"
1017,"[208, 3008]","[430, 3059]",1017,"[319.0, 3059]","[319.0, 3008]","[208, 3033.5]","[430, 3033.5]","[1004, 1004]","[1018, 1018]","[994, 994]","[-1, 0]"
1018,"[440, 3004]","[479, 3059]",1018,"[459.5, 3059]","[459.5, 3004]","[440, 3031.5]","[479, 3031.5]","[-1, 0]","[1019, 1019]","[-1, 0]","[1017, 1017]"
1019,"[486, 3011]","[580, 3066]",1019,"[533.0, 3066]","[533.0, 3011]","[486, 3038.5]","[580, 3038.5]","[1006, 1006]","[1020, 1020]","[995, 995]","[1018, 1018]"
1020,"[585, 3011]","[764, 3062]",1020,"[674.5, 3062]","[674.5, 3011]","[585, 3036.5]","[764, 3036.5]","[1007, 1007]","[1021, 1021]","[-1, 0]","[1019, 1019]"
1021,"[769, 3008]","[906, 3073]",1021,"[837.5, 3073]","[837.5, 3008]","[769, 3040.5]","[906, 3040.5]","[1009, 1009]","[-1, 0]","[998, 998]","[1020, 1020]"
1022,"[213, 3165]","[341, 3216]",1022,"[277.0, 3216]","[277.0, 3165]","[213, 3190.5]","[341, 3190.5]","[-1, 0]","[1023, 1023]","[964, 964]","[-1, 0]"
1023,"[346, 3168]","[392, 3213]",1023,"[369.0, 3213]","[369.0, 3168]","[346, 3190.5]","[392, 3190.5]","[977, 977]","[1024, 1024]","[-1, 0]","[1022, 1022]"
1024,"[389, 3165]","[471, 3216]",1024,"[430.0, 3216]","[430.0, 3165]","[389, 3190.5]","[471, 3190.5]","[-1, 0]","[1025, 1025]","[965, 965]","[1023, 1023]"
1025,"[469, 3165]","[532, 3209]",1025,"[500.5, 3209]","[500.5, 3165]","[469, 3187.0]","[532, 3187.0]","[978, 978]","[1026, 1026]","[-1, 0]","[1024, 1024]"
